date,duration,durationString,threads,memory,swap,renderer
May 21  2019 1:49:11,387,6.4 m,7,2682896,5686844,houdini
May 21  2019 1:48:39,426,7.1 m,7,2728468,5692468,houdini
May 21  2019 1:48:21,450,7.5 m,7,2739800,5699124,houdini
May 21  2019 1:48:24,448,7.4 m,7,2739352,5703224,houdini
May 21  2019 1:48:41,424,7.0 m,7,2713680,5692468,houdini
May 21  2019 1:49:19,375,6.2 m,7,2686724,5662264,houdini
Apr 5  2019 20:58:19,884,14.7 m,5,2517256,11127864,maya arnold
Apr 5  2019 20:58:20,882,14.7 m,5,2499788,11452676,maya arnold
Apr 5  2019 20:58:23,883,14.7 m,5,2506076,10926132,maya arnold
Apr 5  2019 20:58:21,885,14.7 m,5,2498564,9758508,maya arnold
Apr 5  2019 20:58:18,886,14.7 m,5,2504140,10873260,maya arnold
Apr 5  2019 20:58:19,888,14.8 m,5,2496968,10010544,maya arnold
Apr 5  2019 20:58:17,884,14.7 m,5,2496944,11268360,maya arnold
Apr 5  2019 20:58:16,888,14.8 m,5,2496268,11076168,maya arnold
Apr 5  2019 20:58:23,883,14.7 m,5,2505224,9952288,maya arnold
Apr 5  2019 20:58:23,881,14.6 m,5,2507568,9750928,maya arnold
Jan 29  2019 10:21:40,90,90 s,5,405652,7409536,maya arnold
Feb 28  2019 13:32:32,41,41 s,2,4992,50320,houdini
Feb 28  2019 13:32:25,46,46 s,4,152812,865752,houdini
Feb 28  2019 13:32:25,48,48 s,4,152820,865756,houdini
Feb 28  2019 13:32:32,41,41 s,4,151064,865752,houdini
Feb 28  2019 13:32:45,28,28 s,4,152800,865752,houdini
Feb 28  2019 13:32:33,42,42 s,4,151060,865752,houdini
Feb 28  2019 13:32:28,45,45 s,4,152832,865752,houdini
Feb 28  2019 13:32:25,47,47 s,4,151080,865756,houdini
Feb 28  2019 13:32:35,37,37 s,4,151080,865752,houdini
Feb 28  2019 13:32:45,80,80 s,5,1241696,3252856,houdini
Feb 28  2019 13:32:31,42,42 s,4,142520,852132,houdini
Feb 28  2019 13:32:51,66,66 s,5,1296588,3308920,houdini
Feb 28  2019 13:32:30,43,43 s,4,146596,852132,houdini
Feb 28  2019 13:32:29,44,44 s,4,144204,852132,houdini
Feb 28  2019 13:32:47,72,72 s,5,1287160,3315984,houdini
Feb 28  2019 13:32:32,39,39 s,4,152812,865748,houdini
Feb 28  2019 13:32:32,42,42 s,4,151068,865752,houdini
Feb 28  2019 13:32:30,40,40 s,4,152812,865752,houdini
Feb 28  2019 13:32:28,43,43 s,4,151064,865756,houdini
Feb 28  2019 13:32:32,40,40 s,4,152812,865748,houdini
Feb 28  2019 13:32:48,72,72 s,5,1273264,3294956,houdini
Feb 28  2019 13:32:38,35,35 s,2,4992,50320,houdini
Feb 28  2019 13:32:32,42,42 s,4,148368,856228,houdini
Feb 28  2019 13:32:30,45,45 s,4,146264,852132,houdini
Feb 28  2019 13:32:44,29,29 s,2,4984,50320,houdini
Feb 28  2019 13:32:48,70,70 s,5,1276604,3299456,houdini
Feb 28  2019 13:32:38,33,33 s,2,4996,50320,houdini
Feb 28  2019 13:32:49,23,23 s,0,0,0,houdini
Feb 28  2019 13:32:46,75,75 s,5,1260880,3274380,houdini
Feb 28  2019 13:32:35,36,36 s,4,152828,865748,houdini
Feb 28  2019 13:32:41,32,32 s,4,152820,865752,houdini
Feb 28  2019 13:32:44,79,79 s,5,1259812,3252960,houdini
Feb 28  2019 13:32:37,37,37 s,4,151052,865748,houdini
Feb 28  2019 13:32:36,35,35 s,2,4980,50320,houdini
Feb 28  2019 13:32:49,22,22 s,2,4984,50320,houdini
Feb 28  2019 13:32:42,31,31 s,4,148388,856228,houdini
Feb 28  2019 13:32:46,28,28 s,2,4988,50320,houdini
Feb 28  2019 13:32:44,80,80 s,5,1274976,3289668,houdini
Feb 28  2019 13:32:47,28,28 s,2,4992,50320,houdini
Feb 28  2019 13:32:45,77,77 s,5,1265812,3273932,houdini
May 21  2019 15:00:08,642,10.7 m,7,14854892,17679880,houdini
May 21  2019 14:00:08,644,10.7 m,7,14613060,17430004,houdini
May 21  2019 14:00:08,642,10.7 m,7,13784396,16639472,houdini
May 21  2019 14:00:08,643,10.7 m,7,14631784,17979116,houdini
May 21  2019 15:00:07,644,10.7 m,7,13098156,15904240,houdini
May 21  2019 14:00:07,644,10.7 m,7,14336404,17117168,houdini
May 21  2019 14:00:07,645,10.7 m,7,11273692,14095880,houdini
May 21  2019 14:00:06,647,10.7 m,7,11816976,14571532,houdini
May 21  2019 14:00:08,642,10.7 m,7,11651784,14468616,houdini
May 21  2019 14:00:07,643,10.7 m,7,14454284,17774816,houdini
May 26  2019 20:56:45,75,75 s,5,673160,6382896,maya arnold
May 20  2019 18:40:28,37641,10.4 h,7,3680556,6606744,houdini
May 20  2019 18:40:54,37990,10.5 h,7,3666148,6590364,houdini
May 20  2019 19:41:09,20770,5.7 h,7,3667560,6614940,houdini
May 20  2019 19:41:06,20929,5.8 h,7,3642296,6573980,houdini
May 20  2019 18:40:51,37509,10.4 h,7,3654324,6586272,houdini
May 20  2019 18:40:28,37829,10.5 h,7,3666372,6590360,houdini
May 20  2019 19:41:07,20902,5.8 h,7,3663848,6598544,houdini
May 20  2019 18:41:02,38009,10.5 h,7,3671136,6594460,houdini
May 20  2019 19:41:02,20409,5.6 h,7,3661064,6602644,houdini
May 20  2019 19:41:15,20592,5.7 h,7,3667196,6598568,houdini
May 20  2019 19:41:22,20869,5.7 h,7,3668016,6582172,houdini
May 20  2019 18:40:47,37670,10.4 h,7,3664860,6590360,houdini
May 20  2019 18:40:41,37670,10.4 h,7,3659300,6586260,houdini
May 20  2019 19:41:18,16953,4.7 h,7,3650628,6573980,houdini
May 20  2019 18:40:33,37892,10.5 h,7,3665672,6598556,houdini
May 20  2019 19:41:15,20582,5.7 h,7,3663216,6590364,houdini
May 20  2019 19:41:17,20508,5.6 h,7,3652172,6594460,houdini
May 20  2019 18:40:36,37957,10.5 h,7,3701288,6643612,houdini
May 20  2019 18:40:12,37706,10.4 h,7,3668728,6610840,houdini
May 20  2019 18:40:13,37952,10.5 h,7,3688552,6606748,houdini
May 20  2019 18:40:02,2028,33.8 m,7,3659004,6606740,houdini
May 20  2019 18:40:03,2026,33.7 m,7,3649520,6565780,houdini
May 20  2019 18:40:11,2020,33.6 m,7,3642552,6582160,houdini
May 20  2019 18:40:12,37637,10.4 h,7,3697192,6627216,houdini
May 20  2019 18:39:57,2030,33.8 m,7,3628552,6557600,houdini
May 20  2019 18:40:00,2026,33.7 m,7,3633844,6549400,houdini
May 20  2019 18:39:51,2033,33.8 m,7,3660948,6590356,houdini
May 20  2019 18:39:59,2024,33.7 m,7,3652024,6582152,houdini
May 20  2019 19:41:22,20919,5.8 h,7,3677860,6623124,houdini
May 20  2019 18:40:13,38058,10.5 h,7,3661448,6602660,houdini
May 20  2019 18:40:15,37444,10.4 h,7,3666444,6598560,houdini
May 20  2019 19:41:27,20898,5.8 h,7,3691672,6602648,houdini
May 20  2019 18:40:16,38029,10.5 h,7,3667824,6602648,houdini
May 20  2019 18:40:18,37992,10.5 h,7,3685832,6606744,houdini
May 20  2019 18:40:22,37441,10.4 h,7,3681220,6606736,houdini
May 20  2019 18:40:24,37800,10.5 h,7,3697276,6635420,houdini
May 20  2019 18:40:23,37319,10.3 h,7,3664516,6598540,houdini
May 20  2019 19:41:06,20368,5.6 h,7,3647756,6594460,houdini
May 20  2019 19:41:03,20909,5.8 h,7,3676240,6606744,houdini
May 20  2019 18:40:18,37491,10.4 h,7,3673156,6623128,houdini
May 21  2019 14:25:58,11200,3.1 h,7,4442388,7250060,houdini
May 21  2019 14:25:56,10810,3.0 h,7,4476524,7238336,houdini
May 21  2019 14:25:52,11215,3.1 h,7,4412060,7197640,houdini
May 21  2019 14:26:10,2854,47.5 m,7,4248556,7130780,houdini
May 21  2019 14:26:13,2829,47.1 m,7,4273440,7148684,houdini
May 21  2019 14:25:54,11217,3.1 h,7,4466696,7237328,houdini
May 21  2019 14:26:33,570,9.5 m,7,5114936,8446644,houdini
May 21  2019 14:25:47,11223,3.1 h,7,4417452,7332496,houdini
May 21  2019 14:25:47,11220,3.1 h,7,4430484,7222408,houdini
May 21  2019 14:26:35,567,9.4 m,7,5061492,8372152,houdini
May 21  2019 14:25:48,10821,3.0 h,7,4454328,7348868,houdini
May 21  2019 14:25:50,11214,3.1 h,7,4438880,7316624,houdini
May 21  2019 14:25:39,11218,3.1 h,7,4498564,7328908,houdini
May 21  2019 14:25:39,11228,3.1 h,7,4452488,7320712,houdini
May 21  2019 14:25:38,11229,3.1 h,7,4509940,7304344,houdini
May 21  2019 14:25:40,11223,3.1 h,7,4423596,7181464,houdini
May 21  2019 14:25:41,37327,10.3 h,7,4388616,7311508,houdini
May 21  2019 14:25:40,10804,3.0 h,7,4376516,7302812,houdini
May 21  2019 14:25:43,11225,3.1 h,7,4543668,7393924,houdini
May 21  2019 14:25:47,11227,3.1 h,7,4414056,7208656,houdini
May 21  2019 14:25:43,37326,10.3 h,7,4466144,7306912,houdini
May 21  2019 14:25:44,11225,3.1 h,7,4422332,7229576,houdini
May 21  2019 14:26:30,573,9.5 m,7,5108368,8357052,houdini
May 21  2019 14:26:05,1767,29.4 m,7,4185092,6910660,houdini
May 21  2019 14:26:08,65782,18.2 h,7,4398216,7328400,houdini
May 21  2019 14:26:31,573,9.5 m,7,5040744,8316344,houdini
May 21  2019 14:26:04,1764,29.4 m,7,4186296,6905564,houdini
May 21  2019 14:26:30,2874,47.9 m,7,4265908,7049416,houdini
May 21  2019 14:26:26,2862,47.7 m,7,4267820,7187616,houdini
May 21  2019 14:26:05,2869,47.8 m,7,4264764,7037640,houdini
May 21  2019 14:26:03,11181,3.1 h,7,4448828,7377544,houdini
May 21  2019 14:26:07,1770,29.5 m,7,4169584,6890188,houdini
May 21  2019 14:26:14,10793,2.9 h,7,4420656,7340688,houdini
May 21  2019 14:26:18,7,7 s,0,0,0,houdini
May 21  2019 14:26:11,2890,48.1 m,7,4253564,7033548,houdini
May 21  2019 14:26:03,11189,3.1 h,7,4416840,7307912,houdini
May 21  2019 14:26:19,2884,48.0 m,7,4206252,6989000,houdini
May 21  2019 14:26:15,1760,29.3 m,7,4182756,6931144,houdini
May 21  2019 14:26:10,1787,29.7 m,7,4141436,6910168,houdini
May 21  2019 14:26:18,1817,30.2 m,7,4104548,6860508,houdini
Feb 28  2019 13:33:35,75,75 s,5,1162716,3189368,houdini
Feb 28  2019 13:33:42,56,56 s,0,0,0,houdini
Feb 28  2019 13:33:43,56,56 s,5,1158344,3176256,houdini
Feb 28  2019 13:33:39,72,72 s,5,996844,2993208,houdini
Feb 28  2019 13:33:40,59,59 s,0,0,0,houdini
Feb 28  2019 13:33:34,69,69 s,0,0,0,houdini
Feb 28  2019 13:33:33,79,79 s,7,1109048,3128384,houdini
Feb 28  2019 13:33:42,58,58 s,5,1187424,3197796,houdini
Feb 28  2019 13:33:34,80,80 s,5,1148820,3150400,houdini
Feb 28  2019 13:33:38,63,63 s,5,1213840,3222244,houdini
Feb 28  2019 13:33:36,74,74 s,5,810352,2586608,houdini
Feb 28  2019 13:33:35,73,73 s,5,1174496,3189372,houdini
Feb 28  2019 13:33:39,63,63 s,0,0,0,houdini
Feb 28  2019 13:33:32,79,79 s,5,1213316,3222140,houdini
Feb 28  2019 13:33:35,69,69 s,5,1194488,3177084,houdini
Feb 28  2019 13:33:38,62,62 s,0,0,0,houdini
Feb 28  2019 13:33:44,55,55 s,5,740660,2541864,houdini
Feb 28  2019 13:33:36,73,73 s,0,0,0,houdini
Feb 28  2019 13:33:21,106,106 s,0,0,0,houdini
Feb 28  2019 13:33:22,108,108 s,5,1212140,3222144,houdini
Feb 28  2019 13:33:22,93,93 s,0,0,0,houdini
Feb 28  2019 13:33:21,96,96 s,0,0,0,houdini
Feb 28  2019 13:33:22,106,106 s,5,1213876,3213944,houdini
Feb 28  2019 13:33:19,112,112 s,5,1192688,3201656,houdini
Feb 28  2019 13:33:17,117,117 s,5,1191828,3201660,houdini
Feb 28  2019 13:33:18,114,114 s,5,1179772,3189376,houdini
Feb 28  2019 13:33:21,101,101 s,0,0,0,houdini
Feb 28  2019 13:33:21,99,99 s,0,0,0,houdini
Feb 28  2019 13:33:29,89,89 s,5,1158656,3163200,houdini
Feb 28  2019 13:33:32,79,79 s,0,0,0,houdini
Feb 28  2019 13:33:25,97,97 s,5,1210760,3230332,houdini
Feb 28  2019 13:33:37,68,68 s,5,1196444,3185332,houdini
Feb 28  2019 13:33:39,63,63 s,5,765776,2566328,houdini
Feb 28  2019 13:33:28,92,92 s,5,1205480,3222140,houdini
Feb 28  2019 13:33:43,55,55 s,5,731220,2538324,houdini
Feb 28  2019 13:33:27,97,97 s,5,1219692,3209848,houdini
Feb 28  2019 13:33:25,94,94 s,0,0,0,houdini
Feb 28  2019 13:33:46,51,51 s,5,1091392,3147252,houdini
Feb 28  2019 13:33:24,96,96 s,0,0,0,houdini
Feb 28  2019 13:33:24,100,100 s,5,1220772,3213944,houdini
Jan 29  2019 11:21:42,344,5.7 m,5,462080,7639980,maya arnold
Apr 5  2019 16:28:09,63953,17.7 h,5,4862936,7945312,maya vray
Apr 5  2019 16:27:31,64100,17.8 h,5,4861908,7821424,maya vray
Apr 5  2019 16:27:32,67876,18.8 h,3,4858564,7884020,maya vray
Apr 5  2019 16:28:06,68000,18.8 h,3,4856280,7878756,maya vray
Apr 5  2019 16:28:22,70339,19.5 h,3,4841860,7814148,maya vray
Apr 5  2019 16:27:58,63476,17.6 h,5,4826928,7886696,maya vray
Apr 5  2019 16:27:33,63775,17.7 h,5,4863508,7813376,maya vray
Apr 5  2019 16:27:32,63632,17.6 h,3,4836336,8005752,maya vray
Apr 5  2019 16:28:00,63927,17.7 h,3,4878284,7748600,maya vray
Apr 5  2019 16:28:24,70825,19.6 h,3,4834132,7889948,maya vray
Apr 5  2019 16:27:49,63748,17.7 h,5,4851480,7886688,maya vray
Apr 5  2019 16:28:49,71874,19.9 h,3,4849884,7886556,maya vray
Apr 5  2019 16:27:38,64529,17.9 h,3,4860112,7940080,maya vray
Apr 5  2019 16:27:38,64375,17.8 h,3,4863400,8010832,maya vray
Apr 5  2019 16:28:47,63745,17.7 h,5,4857280,7818304,maya vray
Apr 5  2019 16:27:47,67871,18.8 h,3,4829632,7747832,maya vray
Apr 5  2019 16:27:53,63800,17.7 h,3,4867384,7874692,maya vray
Apr 5  2019 16:27:33,64877,18.0 h,3,4888552,7947052,maya vray
Apr 5  2019 16:27:35,65021,18.0 h,3,4858708,7816224,maya vray
Apr 5  2019 16:27:54,64244,17.8 h,3,4842536,7809632,maya vray
Apr 5  2019 16:28:17,76378,21.2 h,3,4893264,7825736,maya vray
Apr 5  2019 16:28:44,75331,20.9 h,3,4874304,7945900,maya vray
Apr 5  2019 16:27:42,64808,18.0 h,3,4852716,7941676,maya vray
Apr 5  2019 16:27:45,63737,17.7 h,5,4873172,7947280,maya vray
Apr 5  2019 16:28:43,76360,21.2 h,3,4881540,7818368,maya vray
Apr 5  2019 16:28:18,71589,19.8 h,3,4876312,7960640,maya vray
Apr 5  2019 16:28:37,76055,21.1 h,3,4863496,7881940,maya vray
Apr 5  2019 16:28:16,69294,19.2 h,3,4872540,7879316,maya vray
Apr 5  2019 16:28:14,63486,17.6 h,5,4861720,7878800,maya vray
Apr 5  2019 16:28:37,75563,20.9 h,3,4841880,7814228,maya vray
Apr 5  2019 16:28:25,73874,20.5 h,3,4851852,7879808,maya vray
Apr 5  2019 16:28:18,72234,20.0 h,3,4858160,8076328,maya vray
Apr 5  2019 16:28:15,67983,18.8 h,3,4864020,7879760,maya vray
Apr 5  2019 16:28:14,63832,17.7 h,5,4870524,7883816,maya vray
Apr 5  2019 16:28:20,72848,20.2 h,3,4860960,7947064,maya vray
Apr 5  2019 16:28:29,71333,19.8 h,3,4852184,7750064,maya vray
Apr 5  2019 16:28:20,63784,17.7 h,5,4867044,7811840,maya vray
Apr 5  2019 16:28:31,75407,20.9 h,3,4843268,7952100,maya vray
Apr 5  2019 16:28:31,75806,21.0 h,3,4874964,7945248,maya vray
Apr 5  2019 16:28:19,76224,21.1 h,5,4855828,7965848,maya vray
May 20  2019 23:51:47,23,23 s,0,0,0,houdini
May 20  2019 23:51:49,19,19 s,0,0,0,houdini
May 20  2019 23:51:26,41,41 s,5,215548,1283876,houdini
May 20  2019 23:51:55,13,13 s,0,0,0,houdini
May 20  2019 23:51:52,17,17 s,0,0,0,houdini
May 20  2019 23:51:28,37,37 s,5,189928,1259300,houdini
May 20  2019 23:51:41,28,28 s,0,0,0,houdini
May 20  2019 23:51:52,19,19 s,0,0,0,houdini
May 20  2019 23:51:53,13,13 s,0,0,0,houdini
May 20  2019 23:51:44,22,22 s,0,0,0,houdini
May 20  2019 23:51:18,50,50 s,5,178900,1242896,houdini
May 20  2019 23:51:36,30,30 s,5,215540,1279780,houdini
May 20  2019 23:52:05,1,1 s,0,0,0,unknown
May 20  2019 23:51:38,28,28 s,0,0,0,houdini
May 20  2019 23:51:20,9,9 s,5,215204,1283380,houdini
May 20  2019 23:51:17,13,13 s,5,215548,1283876,houdini
May 20  2019 23:51:46,21,21 s,5,189860,1255204,houdini
May 20  2019 23:51:38,29,29 s,5,215528,1279780,houdini
May 20  2019 23:51:15,53,53 s,5,215576,1283876,houdini
May 20  2019 23:51:23,9,9 s,5,215496,1283876,houdini
May 20  2019 23:51:32,37,37 s,5,178628,1243172,houdini
May 20  2019 23:51:35,35,35 s,0,0,0,houdini
May 20  2019 23:51:19,46,46 s,5,215516,1283876,houdini
May 20  2019 23:51:21,46,46 s,5,215544,1283876,houdini
May 20  2019 23:51:31,39,39 s,1,2148,22016,houdini
May 20  2019 23:51:31,38,38 s,2,4980,50324,houdini
May 20  2019 23:51:22,46,46 s,5,210684,1279780,houdini
Apr 16  2019 15:11:55,45,45 s,3,51844,575928,maya vray
Apr 16  2019 15:11:57,44,44 s,3,51848,575932,maya vray
May 26  2019 21:02:50,569,9.4 m,5,691052,6387848,maya arnold
Jan 29  2019 8:33:00,474,7.9 m,5,401008,7475076,maya arnold
Jan 29  2019 8:32:54,479,7.9 m,5,402308,7456640,maya arnold
Jan 29  2019 8:32:33,513,8.5 m,5,400808,7405456,maya arnold
Jan 29  2019 8:32:34,510,8.5 m,5,398884,7475084,maya arnold
Jan 29  2019 8:32:26,523,8.7 m,5,398136,7409524,maya arnold
Jan 29  2019 8:32:28,520,8.6 m,5,400072,7409552,maya arnold
Jan 29  2019 8:32:31,514,8.5 m,5,398736,7475088,maya arnold
Jan 29  2019 8:32:30,517,8.6 m,5,402740,7344012,maya arnold
Jan 29  2019 8:32:24,531,8.8 m,5,403516,7409540,maya arnold
Jan 29  2019 8:32:26,524,8.7 m,5,398680,7475088,maya arnold
Jan 29  2019 8:32:23,529,8.8 m,5,401000,7475084,maya arnold
Jan 29  2019 8:32:23,530,8.8 m,5,403780,7339892,maya arnold
Jan 29  2019 8:32:37,506,8.4 m,5,402968,7470992,maya arnold
Jan 29  2019 8:32:37,505,8.4 m,5,400280,7387024,maya arnold
Jan 29  2019 8:32:40,500,8.3 m,5,394744,7475088,maya arnold
Jan 29  2019 8:32:40,501,8.3 m,5,400736,7397264,maya arnold
Jan 29  2019 8:32:53,484,8.0 m,5,398284,7458692,maya arnold
Jan 29  2019 8:32:52,484,8.0 m,5,399000,7475076,maya arnold
Jan 29  2019 8:32:47,491,8.1 m,5,404552,7618456,maya arnold
Jan 29  2019 8:32:44,495,8.2 m,5,404472,7462800,maya arnold
Mar 7  2019 12:31:36,28112,7.8 h,7,10545572,14400620,houdini
Mar 7  2019 12:32:19,24003,6.6 h,7,10452256,14386300,houdini
Mar 7  2019 12:32:44,26530,7.3 h,7,10434892,14321272,houdini
Mar 7  2019 12:32:38,26665,7.4 h,7,10447784,14276732,houdini
Mar 7  2019 12:32:18,23491,6.5 h,8,10551260,14432876,houdini
Mar 7  2019 12:31:37,27436,7.6 h,8,10609044,14411392,houdini
Mar 7  2019 12:32:45,24298,6.7 h,7,10460248,14486112,houdini
Mar 7  2019 12:32:20,23481,6.5 h,7,10453772,14454376,houdini
Mar 7  2019 12:32:22,23418,6.5 h,7,10499200,14474348,houdini
Mar 7  2019 12:32:49,25796,7.1 h,7,10412104,14287460,houdini
Mar 7  2019 12:32:35,26419,7.3 h,7,10356600,14355052,houdini
Mar 7  2019 12:32:24,24554,6.8 h,7,10514224,14477920,houdini
Mar 7  2019 12:32:23,23502,6.5 h,8,10576516,14458988,houdini
Mar 7  2019 12:32:35,26065,7.2 h,7,10493756,14386812,houdini
Mar 7  2019 12:32:07,25766,7.1 h,7,10453508,14389876,houdini
Mar 7  2019 12:32:21,23485,6.5 h,7,10524436,14445156,houdini
Mar 7  2019 12:32:28,25237,7.0 h,7,10395880,14301284,houdini
Mar 7  2019 12:32:30,25898,7.1 h,7,10418584,14348392,houdini
Mar 7  2019 12:32:22,24524,6.8 h,7,10409468,14432356,houdini
Mar 7  2019 12:32:18,25660,7.1 h,7,10478720,14358648,houdini
Mar 7  2019 12:31:23,27361,7.6 h,8,10540744,14499952,houdini
Mar 7  2019 12:31:48,25674,7.1 h,7,10508576,14366308,houdini
Mar 7  2019 12:32:25,6050,100.8 m,7,9468460,14131808,houdini
Mar 7  2019 12:32:28,25279,7.0 h,7,10418828,14353004,houdini
Mar 7  2019 12:31:55,23751,6.5 h,7,10546364,14397024,houdini
Mar 7  2019 12:31:26,24764,6.8 h,7,10543624,14473340,houdini
Mar 7  2019 12:31:29,28118,7.8 h,7,10527424,14452344,houdini
Mar 7  2019 12:32:04,19164,5.3 h,7,10401768,14340192,houdini
Mar 7  2019 12:31:59,25700,7.1 h,7,10321460,14402160,houdini
Mar 7  2019 12:31:27,28989,8.0 h,7,10604088,14405748,houdini
Mar 7  2019 12:31:35,24816,6.8 h,7,10632348,14370936,houdini
Mar 7  2019 12:31:44,25703,7.1 h,7,10259796,14366840,houdini
Mar 7  2019 12:31:49,25732,7.1 h,7,10279368,14422636,houdini
Mar 7  2019 12:31:35,23445,6.5 h,7,10779924,14522492,houdini
Mar 7  2019 12:31:32,29247,8.1 h,7,10668152,14375528,houdini
Mar 7  2019 12:32:55,25066,6.9 h,7,10328964,14321272,houdini
Mar 7  2019 12:31:40,25788,7.1 h,7,10320704,14486108,houdini
Mar 7  2019 12:31:38,25757,7.1 h,7,10470700,14308988,houdini
Mar 7  2019 12:32:51,26022,7.2 h,7,10340896,14334068,houdini
Mar 7  2019 12:31:29,27443,7.6 h,8,10577380,14382720,houdini
Apr 21  2019 18:58:18,22893,6.3 h,5,1554388,8762240,maya arnold
Apr 21  2019 18:58:17,22664,6.2 h,5,1624032,8957816,maya arnold
May 21  2019 23:25:56,35,35 s,0,0,0,houdini
May 21  2019 23:25:54,29,29 s,0,0,0,houdini
May 21  2019 23:26:02,28,28 s,0,0,0,houdini
May 21  2019 23:26:01,44,44 s,5,200328,1263400,houdini
May 21  2019 23:25:51,81,81 s,5,214640,1278772,houdini
May 21  2019 23:25:43,89,89 s,5,215320,1279784,houdini
May 21  2019 23:25:39,51,51 s,5,107504,805908,houdini
May 21  2019 23:25:42,51,51 s,5,217600,1279788,houdini
May 21  2019 23:26:24,13,13 s,0,0,0,houdini
May 21  2019 23:26:16,18,18 s,0,0,0,houdini
May 21  2019 23:26:19,20,20 s,0,0,0,houdini
May 21  2019 23:26:12,23,23 s,0,0,0,houdini
May 21  2019 23:26:06,34,34 s,0,0,0,houdini
Mar 7  2019 23:27:40,34191,9.4 h,7,5251516,9300488,houdini
Mar 7  2019 23:29:12,36896,10.2 h,7,5306820,9385404,houdini
Mar 7  2019 23:29:05,36906,10.2 h,7,5308572,9416644,houdini
Mar 7  2019 23:27:45,36983,10.2 h,7,5318316,9347516,houdini
Mar 7  2019 23:27:38,34225,9.5 h,8,5250896,9340348,houdini
Mar 7  2019 23:27:52,31736,8.8 h,7,5282436,9323972,houdini
Mar 7  2019 23:27:48,34324,9.5 h,7,5275208,9257940,houdini
Mar 7  2019 23:27:40,30541,8.4 h,7,5216896,9307588,houdini
Mar 7  2019 23:28:01,36980,10.2 h,7,5273668,9321408,houdini
Mar 7  2019 23:28:00,36983,10.2 h,7,5447464,9173508,houdini
Mar 7  2019 23:28:39,32705,9.0 h,7,5383652,9433524,houdini
Mar 7  2019 23:27:55,36990,10.2 h,7,5531048,9140740,houdini
Mar 7  2019 23:27:56,36988,10.2 h,7,5286464,9401788,houdini
Mar 7  2019 23:28:34,31300,8.6 h,7,5325228,9475520,houdini
Mar 7  2019 23:28:45,33524,9.3 h,7,5345324,9463236,houdini
Mar 7  2019 23:28:28,33601,9.3 h,7,5329376,9271300,houdini
Mar 7  2019 23:27:26,37027,10.2 h,7,5439536,9131464,houdini
Mar 7  2019 23:28:07,36973,10.2 h,7,5412596,9246208,houdini
Mar 7  2019 23:28:04,33398,9.2 h,7,5345012,9370060,houdini
Mar 7  2019 23:27:27,37002,10.2 h,7,5387996,9205248,houdini
Mar 7  2019 23:28:20,36960,10.2 h,7,5250760,9190344,houdini
Mar 7  2019 23:28:42,33332,9.2 h,7,5375808,9479624,houdini
Mar 7  2019 23:28:28,36942,10.2 h,7,5321964,9339856,houdini
Mar 7  2019 23:28:48,36923,10.2 h,7,5312744,9357772,houdini
Mar 7  2019 23:27:24,37028,10.2 h,7,5435528,8844800,houdini
Mar 7  2019 23:27:23,29870,8.2 h,7,5480252,9370060,houdini
Mar 7  2019 23:28:55,33163,9.2 h,7,5350960,9462204,houdini
Mar 7  2019 23:28:27,33053,9.1 h,7,5285564,9418180,houdini
Mar 7  2019 23:27:28,37011,10.2 h,7,5466928,9311708,houdini
Mar 7  2019 23:28:15,36955,10.2 h,7,5274684,9356744,houdini
Mar 7  2019 23:29:01,36909,10.2 h,7,5481916,9109000,houdini
Mar 7  2019 23:28:58,36911,10.2 h,7,5347728,9379332,houdini
Mar 7  2019 23:28:16,33438,9.2 h,7,5321348,9396168,houdini
Mar 7  2019 23:27:31,30789,8.5 h,7,5249412,9217480,houdini
Mar 7  2019 23:27:36,33567,9.3 h,7,5319036,9255448,houdini
Mar 7  2019 23:28:55,32540,9.0 h,7,5363556,9374160,houdini
Mar 7  2019 23:28:09,29830,8.2 h,7,5273928,9361872,houdini
Mar 7  2019 23:28:11,36959,10.2 h,7,5504688,9487812,houdini
Mar 7  2019 23:28:58,36914,10.2 h,7,5508192,9068040,houdini
Mar 7  2019 23:27:34,37013,10.2 h,7,5156856,9213376,houdini
Feb 25  2019 12:37:17,3299,54.9 m,7,1723204,4424240,houdini
Feb 25  2019 12:38:14,3388,56.4 m,7,2295976,5537080,houdini
Feb 25  2019 12:38:01,3033,50.5 m,7,2273512,5508396,houdini
Feb 25  2019 12:38:04,3172,52.8 m,7,2283076,5524788,houdini
Feb 25  2019 12:38:14,3302,55.0 m,7,2305796,5541160,houdini
Feb 25  2019 12:37:16,3315,55.2 m,7,1731536,4410412,houdini
Feb 25  2019 12:37:18,3269,54.4 m,7,1711648,4410420,houdini
Feb 25  2019 12:37:53,3241,54.0 m,7,1725872,4414512,houdini
Feb 25  2019 12:38:01,3080,51.3 m,7,2314288,5524784,houdini
Feb 25  2019 12:38:10,3105,51.7 m,7,2278176,5524776,houdini
Feb 25  2019 12:38:07,3282,54.7 m,7,2285844,5516584,houdini
Feb 25  2019 12:37:57,3094,51.5 m,7,2272716,5506316,houdini
Feb 25  2019 12:37:49,3238,53.9 m,7,1703872,4418620,houdini
Feb 25  2019 12:37:20,3247,54.1 m,7,1691096,4389944,houdini
Feb 25  2019 12:37:25,3211,53.5 m,7,1703012,4396052,houdini
Feb 25  2019 12:37:53,3086,51.4 m,7,2290884,5532460,houdini
